ID,BATHRM,HF_BATHRM,HEAT,AC,NUM_UNITS,ROOMS,BEDRM,AYB,YR_RMDL,EYB,STORIES,SALEDATE,PRICE,QUALIFIED,SALE_NUM,GBA,BLDG_NUM,STYLE,STRUCT,GRADE,CNDTN,EXTWALL,ROOF,INTWALL,KITCHENS,FIREPLACES,USECODE,LANDAREA,GIS_LAST_MOD_DTTM,SOURCE,CMPLX_NUM,LIVING_GBA,FULLADDRESS,CITY,STATE,ZIPCODE,NATIONALGRID,LATITUDE,LONGITUDE,ASSESSMENT_NBHD,ASSESSMENT_SUBNBHD,CENSUS_TRACT,CENSUS_BLOCK,WARD,SQUARE,X,Y,QUADRANT
51604,1,0,Forced Air,Y,1,6,3,1928,2015,1967,2,9/29/2015 0:00,530000,Q,4,1088,1,2 Story,Semi-Detached,Above Average,Good,Stucco,Built Up,Hardwood,1,0,13,1875,7/22/2018 18:01,Residential,,,6407 9TH STREET NW,WASHINGTON,DC,20012,18S UJ 24501 15134,38.9676138,-77.02572591,Brightwood,006 D Brightwood,1901,001901 4014,Ward 4,2976,-77.02504053,38.96782873,NW
12761,2,1,Forced Air,Y,1,6,2,1900,2010,1964,2,8/12/1998 0:00,154500,Q,1,1032,1,2 Story,Row Inside,Average,Good,Common Brick,Neopren,Wood Floor,1,0,11,896,7/22/2018 18:01,Residential,,,307 9TH STREET SE,WASHINGTON,DC,20003,18S UJ 27051 05979,38.88566668,-76.99399813,Capitol Hill,009 B Capitol Hill,6700,006700 3013,Ward 6,924,-76.99432437,38.88527273,SE
5062,2,1,Forced Air,Y,1,6,2,1880,1997,1969,3,2/17/2010 0:00,840000,Q,1,1857,1,3 Story,Row Inside,Good Quality,Good,Common Brick,Built Up,Hardwood,1,1,11,1172,7/22/2018 18:01,Residential,,,128 E STREET SE,WASHINGTON,DC,20003,18S UJ 26145 05747,38.8834015,-77.00437739,Capitol Hill,009 A Capitol Hill,6500,006500 2012,Ward 6,735,-77.00414957,38.8836378,SE
59315,3,1,Forced Air,Y,1,6,3,1910,2005,1967,2,10/26/2017 0:00,830000,Q,6,1324,1,2 Story,Row Inside,Above Average,Good,Common Brick,Built Up,Hardwood/Carp,2,0,11,1058,7/22/2018 18:01,Residential,,,166 BRYANT STREET NW,WASHINGTON,DC,20001,18S UJ 25365 09895,38.92060061,-77.0144234,Ledroit Park,031 B Ledroit Park,3301,003301 3000,Ward 5,3125,-77.01331558,38.92060806,NW
52620,1,0,Forced Air,Y,1,4,2,1908,2000,1961,2,10/4/2017 0:00,512000,Q,4,784,1,2 Story,Row End,Average,Average,Common Brick,Built Up,Hardwood/Carp,1,0,11,840,7/22/2018 18:01,Residential,,,425 ELM STREET NW,WASHINGTON,DC,20001,18S UJ 25018 09545,38.91738201,-77.01833418,Ledroit Park,031 A Ledroit Park,3400,003400 2016,Ward 1,3080,-77.0182485,38.91763201,NW
97382,2,0,Warm Cool,Y,1,7,3,1935,2012,1964,2,7/24/2017 0:00,215000,U,3,1380,1,2 Story,Row Inside,Average,Good,Common Brick,Metal- Sms,Hardwood,1,0,11,1681,7/22/2018 18:01,Residential,,,1613 19TH STREET SE,WASHINGTON,DC,20020,18S UJ 28436 04242,38.87030006,-76.97761027,Anacostia,002 B Anacostia,7601,007601 3011,Ward 8,5594,-76.97820162,38.87020548,SE
82321,4,0,Hot Water Rad,Y,4,12,4,1942,2003,1954,2,3/28/2018 0:00,660000,Q,4,2368,1,2 Story,Multi,Average,Average,Common Brick,Metal- Sms,Hardwood,4,0,23,2920,7/22/2018 18:01,Residential,,,855 19TH STREET NE,WASHINGTON,DC,20002,18S UJ 28653 07715,38.90161719,-76.97597401,Trinidad,052 C Trinidad,8904,008904 1002,Ward 5,4495,-76.97491146,38.90107072,NE
89476,1,0,Forced Air,Y,1,5,3,1944,2014,1965,2,3/20/2014 0:00,263000,Q,1,1250,1,2 Story,Semi-Detached,Average,Good,Common Brick,Built Up,Hardwood,1,0,13,2250,7/22/2018 18:01,Residential,,,215 56TH STREET NE,WASHINGTON,DC,20019,18S UJ 33359 06510,38.89166738,-76.92143935,Deanwood,018 C Deanwood,7808,007808 3008,Ward 7,5249,-76.92090902,38.89258863,NE
98191,2,0,Warm Cool,Y,1,7,4,1931,2002,1964,2.25,11/8/2002 0:00,245000,Q,1,1760,1,2 Story,Semi-Detached,Average,Average,Common Brick,Comp Shingle,Hardwood/Carp,1,0,13,2250,7/22/2018 18:01,Residential,,,2721 PENNSYLVANIA AVENUE SE,WASHINGTON,DC,20020,18S UJ 29260 04429,38.87214315,-76.96816372,Hillcrest,028 A Hillcrest,7604,007604 1000,Ward 7,5581,-76.9681958,38.87147889,SE
10098,4,0,Hot Water Rad,N,4,12,4,1900,1964,1963,3,12/8/2016 0:00,862000,U,2,2075,1,3 Story,Multi,Very Good,Fair,Common Brick,Metal- Sms,Hardwood,4,1,23,1481,7/22/2018 18:01,Residential,,,126 6TH STREET NE,WASHINGTON,DC,20002,18S UJ 26661 06654,38.8916728,-76.99866611,Capitol Hill,009 C Capitol Hill,8200,008200 2011,Ward 6,839,-76.99907056,38.8914946,NE
82414,2,0,Hot Water Rad,N,1,7,4,1908,2016,1967,2,6/13/2016 0:00,517000,Q,3,1654,1,2 Story,Single,Above Average,Good,Shingle,Comp Shingle,Wood Floor,1,0,12,5005,7/22/2018 18:01,Residential,,,3007 25TH STREET NE,WASHINGTON,DC,20018,18S UJ 29155 10671,38.92833368,-76.97092553,Woodridge,056 C Woodridge,11100,011100 2011,Ward 5,4288,-76.9713582,38.92846571,NE
50200,3,1,Hot Water Rad,Y,1,11,5,1908,2014,1984,2.5,7/15/2015 0:00,985000,Q,4,1970,1,2.5 Story Fin,Row Inside,Above Average,Good,Common Brick,Metal- Sms,Hardwood,2,1,11,1980,7/22/2018 18:01,Residential,,,1346 OAK STREET NW,WASHINGTON,DC,20010,18S UJ 23928 11377,38.93366313,-77.03137057,Columbia Heights,015 D Columbia Heights,2900,002900 2006,Ward 1,2835,-77.03171714,38.93373399,NW
7115,1,1,Forced Air,Y,1,7,3,1908,2008,1978,2,5/8/2015 0:00,995125,Q,5,1498,1,2 Story,Row Inside,Average,Good,Wood Siding,Neopren,Wood Floor,1,1,11,2177,7/22/2018 18:01,Residential,,,615 A STREET NE,WASHINGTON,DC,20002,18S UJ 26731 06550,38.89074763,-76.9978316,Capitol Hill,009 C Capitol Hill,8200,008200 1004,Ward 6,868,-76.99724811,38.89043006,NE
20311,4,1,Warm Cool,Y,1,13,4,1885,2002,1998,2,8/3/2001 0:00,2350000,Q,1,3181,1,2 Story,Row End,Exceptional-C,Very Good,Common Brick,Metal- Sms,Hardwood,2,3,13,4207,7/22/2018 18:01,Residential,,,3112 N STREET NW,WASHINGTON,DC,20007,18S UJ 21224 08437,38.90664296,-77.06178096,Georgetown,025 G Georgetown,100,000100 4004,Ward 2,1208,-77.06190785,38.90601913,NW
920,1,0,Warm Cool,Y,1,5,1,1833,2000,1954,2,12/29/2017 0:00,635000,Q,2,960,1,2 Story,Semi-Detached,Average,Average,Stucco,Built Up,Hardwood,1,1,13,1090,7/22/2018 18:01,Residential,,,1341 VERMONT AVENUE NW,WASHINGTON,DC,20005,18S UJ 23979 08565,38.9083499,-77.03006674,Old City 2,040 C Old City 2,5002,005002 2002,Ward 2,243,-77.02989599,38.90813846,NW
94776,2,0,Forced Air,Y,1,8,4,1950,2005,1969,2,2/24/2006 0:00,250000,Q,1,1184,1,2 Story,Semi-Detached,Average,Good,Common Brick,Built Up,Wood Floor,1,0,13,1971,7/22/2018 18:01,Residential,,,3425 B STREET SE,WASHINGTON,DC,20019,18S UJ 30306 06100,38.88739574,-76.95652783,Fort Dupont Park,022 A Fort Dupont Park,7708,007708 1004,Ward 7,5418,-76.95689955,38.88708277,SE
52296,1,1,Forced Air,Y,1,8,3,1923,2013,1964,2,3/6/2018 0:00,725000,Q,5,1640,1,2 Story,Row Inside,Average,Good,Common Brick,Built Up,Hardwood,1,0,11,1636,7/22/2018 18:01,Residential,,,4922 9TH STREET NW,WASHINGTON,DC,20011,18S UJ 24460 13237,38.95052424,-77.02571352,Petworth,042 B Petworth,2201,002201 3003,Ward 4,3008,-77.02622085,38.95021686,NW
31937,2,1,Hot Water Rad,Y,1,7,2,1924,2005,1967,2.5,6/19/1992 0:00,375000,Q,1,2070,1,2.5 Story Fin,Single,Above Average,Good,Stucco,Comp Shingle,Hardwood,1,1,12,5738,7/22/2018 18:01,Residential,,,5220 42ND STREET NW,WASHINGTON,DC,20015,18S UJ 19575 14136,38.95762392,-77.08228625,Chevy Chase,011 A Chevy Chase,1100,001100 2015,Ward 3,1665,-77.08298034,38.95818922,NW
40151,2,1,Hot Water Rad,Y,1,9,4,1931,1998,1963,2.25,11/19/2008 0:00,900000,Q,1,1622,1,2.5 Story Fin,Single,Very Good,Average,Common Brick,Slate,Hardwood,1,1,12,9332,7/22/2018 18:01,Residential,,,6008 UTAH AVENUE NW,WASHINGTON,DC,20015,18S UJ 21369 15376,38.96916182,-77.06192171,Chevy Chase,011 C Chevy Chase,1500,001500 2000,Ward 4,2331,-77.06274088,38.9693426,NW
30515,3,1,Hot Water Rad,Y,1,8,3,1929,1999,1960,2,9/1/2015 0:00,960000,Q,3,1512,1,2 Story,Single,Good Quality,Good,Wood Siding,Comp Shingle,Hardwood,1,1,12,5288,7/22/2018 18:01,Residential,,,4627 44TH STREET NW,WASHINGTON,DC,20016,18S UJ 19239 13362,38.95058401,-77.08596261,American University,001 B American University,1001,001001 2017,Ward 3,1649,-77.08518628,38.95037356,NW
51115,3,0,Warm Cool,Y,1,6,3,1960,2014,1971,1,11/10/2014 0:00,430000,U,5,1267,1,1 Story,Single,Above Average,Good,Common Brick,Comp Shingle,Hardwood,1,0,12,5853,7/22/2018 18:01,Residential,,,7404 8TH STREET NW,WASHINGTON,DC,20012,18S UJ 24618 16480,38.97975919,-77.02472011,Brightwood,006 B Brightwood,10300,010300 2006,Ward 4,2963,-77.02512843,38.98059681,NW
42690,3,1,Forced Air,Y,1,7,3,1912,2009,1969,2,2/24/2010 0:00,545000,Q,1,1600,1,2 Story,Row End,Good Quality,Good,Common Brick,Metal- Sms,Hardwood,1,0,11,2728,7/22/2018 18:01,Residential,,,1422 ALLISON STREET NW,WASHINGTON,DC,20011,18S UJ 23728 12625,38.94485907,-77.03400131,16th Street Heights,049 A 16th Street Heights,2501,002501 2009,Ward 4,2700,-77.03372769,38.9446089,NW
76644,3,1,Forced Air,Y,1,7,4,1942,2016,1967,2.5,6/5/2018 0:00,740000,Q,5,1943,1,2.5 Story Unfin,Single,Above Average,Good,Common Brick,Comp Shingle,Hardwood,1,1,12,5684,7/22/2018 18:01,Residential,,,1548 DOUGLAS STREET NE,WASHINGTON,DC,20018,18S UJ 28200 10174,38.92367165,-76.98181516,Woodridge,056 C Woodridge,9102,009102 1007,Ward 5,4127,-76.98273877,38.92378825,NE
7828,2,1,Forced Air,Y,1,6,3,1910,2014,1967,2,5/20/2014 0:00,435000,U,2,1728,1,2 Story,Row Inside,Above Average,Average,Common Brick,Built Up,Hardwood/Carp,1,1,11,1154,7/22/2018 18:01,Residential,,,640 ORLEANS PLACE NE,WASHINGTON,DC,20002,18S UJ 26829 08142,38.90510955,-76.99710403,Old City 1,039 L Old City 1,10600,010600 1003,Ward 6,855,-76.99742845,38.90471156,NE
25620,3,1,Hot Water Rad,Y,1,8,4,1923,2008,1969,2.25,7/12/2016 0:00,1250000,Q,5,2218,1,2.5 Story Fin,Single,Good Quality,Average,Shingle,Comp Shingle,Hardwood,1,2,12,6397,7/22/2018 18:01,Residential,,,5201 CATHEDRAL AVENUE NW,WASHINGTON,DC,20016,18S UJ 17467 11173,38.9305004,-77.1058094,Kent,030 B Kent,901,000901 1011,Ward 3,1438,-77.10636769,38.93129424,NW
1660,3,1,Forced Air,Y,1,11,5,1870,2006,1967,3,12/19/2013 0:00,880000,Q,1,2387,1,3 Story,Row End,Above Average,Good,Common Brick,Built Up,Hardwood,2,3,11,1078,7/22/2018 18:01,Residential,,,1515 12TH STREET NW,WASHINGTON,DC,20005,18S UJ 24176 08816,38.91064406,-77.02785569,Old City 2,040 G Old City 2,5001,005001 1009,Ward 2,310,-77.02767198,38.91082211,NW
105180,2,0,Forced Air,Y,1,7,5,1941,2007,1967,2,9/14/2007 0:00,265000,Q,1,1152,1,2 Story,Semi-Detached,Above Average,Good,Common Brick,Built Up,Hardwood,1,0,13,2500,7/22/2018 18:01,Residential,,,218 MALCOLM X AVENUE SE,WASHINGTON,DC,20032,18S UJ 26230 01516,38.84531029,-77.00233336,Congress Heights,016 B Congress Heights,10400,010400 2017,Ward 8,6001,-77.00244565,38.84565767,SE
66040,3,1,Forced Air,Y,1,7,3,1912,2014,1967,2,12/18/2014 0:00,741500,Q,3,1520,1,2 Story,Row Inside,Above Average,Very Good,Common Brick,Metal- Sms,Hardwood,1,0,11,1935,7/22/2018 18:01,Residential,,,126 V STREET NE,WASHINGTON,DC,20002,18S UJ 26124 09623,38.91830379,-77.0056008,Brookland,007 E Brookland,9203,009203 2006,Ward 5,3538,-77.00609407,38.91831643,NE
1438,1,0,Hot Water Rad,N,1,6,3,1880,2013,1967,3,7/29/2013 0:00,415000,U,1,1248,1,3 Story,Row Inside,Above Average,Average,Common Brick,Built Up,Hardwood,1,0,11,650,7/22/2018 18:01,Residential,,,518 R STREET NW,WASHINGTON,DC,20001,18S UJ 24896 08999,38.91243866,-77.01960365,Old City 2,040 B Old City 2,4801,004801 1011,Ward 6,477,-77.01942226,38.91184769,NW
78540,1,0,Hot Water Rad,N,1,6,3,1925,2006,1957,2,1/18/2007 0:00,310000,Q,1,1342,1,2 Story,Single,Above Average,Average,Vinyl Siding,Comp Shingle,Hardwood,1,0,12,3963,7/22/2018 18:01,Residential,,,3042 MONROE STREET NE,WASHINGTON,DC,20018,18S UJ 29561 11184,38.93303867,-76.96637479,Woodridge,056 B Woodridge,11100,011100 2001,Ward 5,4310,-76.96527517,38.93304989,NE
74568,1,0,Forced Air,N,1,6,3,1925,1980,1943,2,4/2/2007 0:00,309000,Q,1,1294,1,2 Story,Row Inside,Average,Average,Common Brick,Built Up,Hardwood,1,0,11,2513,7/22/2018 18:01,Residential,,,1261 OATES STREET NE,WASHINGTON,DC,20002,18S UJ 27733 08063,38.90457634,-76.9866646,Trinidad,052 A Trinidad,8802,008802 3000,Ward 5,4063,-76.98713203,38.90442658,NE
60803,2,0,Hot Water Rad,N,1,5,2,1920,2005,1964,2,5/20/2016 0:00,441000,Q,6,1008,1,2 Story,Row Inside,Average,Average,Common Brick,Metal- Sms,Hardwood,1,0,11,931,7/22/2018 18:01,Residential,,,417 LONGFELLOW STREET NW,WASHINGTON,DC,20011,18S UJ 25069 14022,38.95770711,-77.01889374,Petworth,042 C Petworth,2102,002102 1012,Ward 4,3261,-77.01905242,38.95771621,NW
59,2,0,Hot Water Rad,N,2,9,2,1805,1974,1957,2,3/1/2000 0:00,216000,Q,1,1104,1,2 Story,Semi-Detached,Above Average,Average,Common Brick,Built Up,Hardwood/Carp,2,2,24,456,7/22/2018 18:01,Residential,,,1506 SWANN STREET NW,WASHINGTON,DC,20009,18S UJ 23568 09284,38.9147422,-77.03498434,Old City 2,040 E Old City 2,4300,004300 2006,Ward 2,191,-77.03545444,38.91495561,NW
24265,3,1,Warm Cool,Y,1,11,3,1942,1998,1983,2.5,4/7/2011 0:00,2950000,Q,1,3600,1,2.5 Story Fin,Single,Superior,Average,Common Brick,Slate,Hardwood,1,1,12,45172,7/22/2018 18:01,Residential,,,2824 CHAIN BRIDGE ROAD NW,WASHINGTON,DC,20016,18S UJ 18326 10880,38.928041,-77.09583686,Kent,030 C Kent,902,000902 1000,Ward 3,1425,-77.09682598,38.92834072,NW
91443,2,1,Forced Air,Y,1,5,3,1947,2018,1967,2,1/11/2018 0:00,180000,U,2,1024,1,2 Story,Row Inside,Average,Good,Common Brick,Built Up,Hardwood,1,0,11,1239,7/22/2018 18:01,Residential,,,4120 SOUTHERN AVENUE SE,WASHINGTON,DC,20020,18S UJ 31334 03710,38.86606478,-76.9440903,Fort Dupont Park,022 D Fort Dupont Park,9902,009902 2009,Ward 7,5371,-76.94454036,38.8666833,SE
31793,4,0,Warm Cool,Y,1,9,5,1917,1991,1982,2.5,1/7/2011 0:00,1265000,Q,1,3120,1,2.5 Story Fin,Semi-Detached,Good Quality,Very Good,Wood Siding,Comp Shingle,Hardwood,1,1,13,3900,7/22/2018 18:01,Residential,,,3929 MORRISON STREET NW,WASHINGTON,DC,20015,18S UJ 19885 14863,38.96423435,-77.07890592,Chevy Chase,011 A Chevy Chase,1100,001100 1006,Ward 3,1747,-77.07857729,38.96457397,NW
10249,2,1,Hot Water Rad,Y,1,7,3,1900,1977,1978,3,1/2/2008 0:00,845000,Q,1,2181,1,3 Story,Row Inside,Excellent,Good,Stone,Metal- Sms,Hardwood,1,2,11,1653,7/22/2018 18:01,Residential,,,636 C STREET NE,WASHINGTON,DC,20002,18S UJ 26810 06882,38.89375848,-76.99700524,Old City 1,039 K Old City 1,8302,008302 1014,Ward 6,864,-76.9971176,38.89393626,NE
4012,2,1,Warm Cool,Y,2,7,3,1972,2004,1981,3,5/10/2006 0:00,950000,Q,1,1890,1,3 Story,Multi,Above Average,Good,Common Brick,Built Up,Hardwood,2,2,24,1327,7/22/2018 18:01,Residential,,,1727 CORCORAN STREET NW,WASHINGTON,DC,20009,18S UJ 23165 08990,38.91201338,-77.03955263,Old City 2,040 D Old City 2,5301,005301 4001,Ward 2,155,-77.03983275,38.91172693,NW
57579,2,0,Forced Air,Y,1,8,3,1925,2007,1964,2,2/11/2008 0:00,394000,Q,1,1136,1,2 Story,Row Inside,Average,Good,Common Brick,Metal- Sms,Hardwood,1,0,11,1588,7/22/2018 18:01,Residential,,,5329 5TH STREET NW,WASHINGTON,DC,20011,18S UJ 25002 13730,38.95506938,-77.01959092,Petworth,042 C Petworth,2102,002102 6009,Ward 4,3258,-77.01894189,38.95488059,NW
1383,4,0,Warm Cool,Y,2,10,8,1885,2012,1969,3,7/22/2010 0:00,670000,Q,1,2630,1,3 Story,Row Inside,Good Quality,Good,Common Brick,Built Up,Hardwood,2,0,24,1827,7/22/2018 18:01,Residential,,,947 S STREET NW,WASHINGTON,DC,20001,18S UJ 24369 09215,38.91428409,-77.02573573,Old City 2,040 G Old City 2,4400,004400 2018,Ward 1,362,-77.02496854,38.91467622,NW
44042,3,1,Hot Water Rad,Y,1,8,5,1907,2016,1972,3,7/22/2009 0:00,615000,U,1,2842,1,3 Story,Row Inside,Very Good,Good,Common Brick,Metal- Sms,Hardwood,1,1,11,1943,7/22/2018 18:01,Residential,,,1723 KILBOURNE PLACE NW,WASHINGTON,DC,20010,18S UJ 23192 11074,38.93078638,-77.03977814,Mt. Pleasant,036 A Mt. Pleasant,2702,002702 2001,Ward 1,2602,-77.04006909,38.93096742,NW
21510,5,1,Warm Cool,Y,1,9,5,1959,2003,1997,3,5/10/2005 0:00,2400000,Q,1,3228,1,3 Story,Row Inside,Superior,Good,Common Brick,Metal- Sms,Hardwood,1,4,11,2008,7/22/2018 18:01,Residential,,,3200 SCOTT PLACE NW,WASHINGTON,DC,20007,18S UJ 21036 09040,38.91202951,-77.06411045,Georgetown,025 F Georgetown,100,000100 1006,Ward 2,1280,-77.06461044,38.91199253,NW
38883,1,0,Hot Water Rad,Y,1,6,3,1922,2015,1969,2,2/27/2009 0:00,499000,Q,1,1448,1,2 Story,Row End,Good Quality,Average,Common Brick,Metal- Sms,Hardwood/Carp,1,0,11,3578,7/22/2018 18:01,Residential,,,1895 INGLESIDE TERRACE NW,WASHINGTON,DC,20010,18S UJ 22803 11499,38.93453299,-77.04437482,Mt. Pleasant,036 A Mt. Pleasant,2701,002701 3000,Ward 1,2617,-77.04440895,38.93463974,NW
80821,4,0,Forced Air,Y,2,12,4,1942,2004,1964,2,9/25/2015 0:00,316000,U,6,2368,1,2 Story,Multi,Average,Average,Common Brick,Built Up,Hardwood,2,0,23,1280,7/22/2018 18:01,Residential,,,1829 I STREET NE,WASHINGTON,DC,20002,18S UJ 28596 07713,38.9015885,-76.97663448,Trinidad,052 C Trinidad,8904,008904 2003,Ward 5,4494,-76.97713301,38.90072226,NE
98064,4,0,Forced Air,Y,1,10,4,1940,2016,1967,2,4/21/2017 0:00,590000,Q,2,1200,1,2 Story,Single,Above Average,Very Good,Common Brick,Comp Shingle,Hardwood,1,1,12,4908,7/22/2018 18:01,Residential,,,3560 TEXAS AVENUE SE,WASHINGTON,DC,20020,18S UJ 30586 04143,38.8698485,-76.95282571,Hillcrest,028 B Hillcrest,9901,009901 2019,Ward 7,5538,-76.95564589,38.86906128,SE
22291,1,1,Hot Water Rad,N,1,5,2,1900,2013,1975,3,4/29/2015 0:00,800000,Q,2,1260,1,3 Story,Semi-Detached,Excellent,Average,Wood Siding,Metal- Sms,Hardwood,1,1,13,1380,7/22/2018 18:01,Residential,,,3424 RESERVOIR ROAD NW,WASHINGTON,DC,20007,18S UJ 20635 09108,38.91256629,-77.06874263,Georgetown,025 D Georgetown,202,000202 1005,Ward 2,1291,-77.06848884,38.91221512,NW
2471,2,0,Warm Cool,Y,1,6,2,1910,1987,1964,2,5/31/2011 0:00,670000,Q,1,1238,1,2 Story,Row Inside,Average,Good,Common Brick,Built Up,Hardwood,1,1,11,1274,7/22/2018 18:01,Residential,,,1614 V STREET NW,WASHINGTON,DC,20009,18S UJ 23370 09644,38.91794321,-77.03735382,Old City 2,040 D Old City 2,4201,004201 1001,Ward 1,175,-77.03705526,38.91787591,NW
91535,1,0,Forced Air,Y,1,6,2,1952,2003,1970,2,10/30/2003 0:00,113000,Q,1,832,1,2 Story,Semi-Detached,Average,Good,Common Brick,Comp Shingle,Hardwood,1,0,13,1998,7/22/2018 18:01,Residential,,,4357 G STREET SE,WASHINGTON,DC,20019,18S UJ 31678 05258,38.88007053,-76.94050221,Fort Dupont Park,022 C Fort Dupont Park,7707,007707 2001,Ward 7,5390,-76.94093194,38.87978374,SE
99809,2,0,Hot Water Rad,N,1,8,5,1947,2007,1969,2,8/17/2007 0:00,287000,Q,1,1152,1,2 Story,Semi-Detached,Above Average,Good,Common Brick,Built Up,Hardwood,1,0,13,2762,7/22/2018 18:01,Residential,,,2412 18TH STREET SE,WASHINGTON,DC,20020,18S UJ 28303 02758,38.85690927,-76.97876556,Randle Heights,043 B Randle Heights,7407,007407 1002,Ward 8,5821,-76.97848935,38.85639026,SE
48162,3,0,Hot Water Rad,N,2,13,3,1910,2003,1969,3,10/18/2000 0:00,75894,U,1,2797,1,3 Story,Row Inside,Good Quality,Good,Common Brick,Metal- Sms,Hardwood/Carp,2,0,11,2377,7/22/2018 18:01,Residential,,,1131 FAIRMONT STREET NW,WASHINGTON,DC,20009,18S UJ 24204 10410,38.92500746,-77.02793719,Columbia Heights,015 E Columbia Heights,3600,003600 3001,Ward 1,2859,-77.02834791,38.92543789,NW
89230,2,0,Hot Water Rad,N,1,7,5,1934,1949,1954,1,1/5/2009 0:00,106000,U,1,1040,1,1 Story,Single,Average,Fair,Common Brick,Comp Shingle,Hardwood,1,0,12,3218,7/22/2018 18:01,Residential,,,317 54TH STREET NE,WASHINGTON,DC,20019,18S UJ 33235 06729,38.89361995,-76.92292835,Deanwood,018 C Deanwood,7808,007808 1007,Ward 7,5252,-76.92279381,38.89315862,NE
34004,2,2,Warm Cool,Y,1,6,3,1910,2001,1961,2,5/12/1995 0:00,282000,Q,1,2134,1,2 Story,Single,Very Good,Good,Wood Siding,Comp Shingle,Hardwood,1,1,12,10800,7/22/2018 18:01,Residential,,,3334 UPLAND TERRACE NW,WASHINGTON,DC,20015,18S UJ 20884 15903,38.97380356,-77.06765253,Chevy Chase,011 C Chevy Chase,1500,001500 5002,Ward 4,2005,-77.06788647,38.97325984,NW
40064,4,1,Forced Air,Y,1,9,5,1900,2011,1982,3,11/16/2015 0:00,1075000,Q,3,2210,1,3 Story,Row Inside,Good Quality,Good,Common Brick,Metal- Sms,Hardwood,1,0,11,2094,7/22/2018 18:01,Residential,,,1858 INGLESIDE TERRACE NW,WASHINGTON,DC,20010,18S UJ 22902 11523,38.93477087,-77.0432427,Mt. Pleasant,036 A Mt. Pleasant,2701,002701 3001,Ward 1,2616,-77.04276784,38.93440084,NW
10582,3,1,Forced Air,Y,2,8,5,1938,2007,1969,2,10/14/2005 0:00,595500,Q,1,2034,1,2 Story,Row Inside,Good Quality,Good,Common Brick,Built Up,Hardwood,2,0,24,2204,7/22/2018 18:01,Residential,,,809 7TH STREET NE,WASHINGTON,DC,20002,18S UJ 26922 07663,38.90080704,-76.99591621,Old City 1,039 L Old City 1,10600,010600 3005,Ward 6,889,-76.99554141,38.90081528,NE
90814,2,0,Forced Air,Y,1,5,2,1952,2015,1970,2,12/31/2015 0:00,267000,Q,4,832,1,2 Story,Semi-Detached,Average,Good,Common Brick,Comp Shingle,Hardwood/Carp,1,0,13,1720,7/22/2018 18:01,Residential,,,4231 H STREET SE,WASHINGTON,DC,20019,18S UJ 31522 05086,38.87849567,-76.94226346,Fort Dupont Park,022 C Fort Dupont Park,7707,007707 2006,Ward 7,5383,-76.94207071,38.87843885,SE
42605,3,1,Hot Water Rad,N,2,8,5,1916,2005,1987,3,7/15/2011 0:00,720000,Q,1,2469,1,3 Story,Row Inside,Very Good,Average,Common Brick,Metal- Sms,Hardwood,2,1,24,1482,7/22/2018 18:01,Residential,,,3163 18TH STREET NW,WASHINGTON,DC,20010,18S UJ 23083 11085,38.93086242,-77.0410361,Mt. Pleasant,036 A Mt. Pleasant,2702,002702 2001,Ward 1,2602,-77.04006909,38.93096742,NW
89183,2,0,Forced Air,Y,1,7,3,1935,2011,1964,2,10/26/2011 0:00,248500,Q,1,1116,1,2 Story,Single,Average,Good,Common Brick,Comp Shingle,Hardwood,1,0,12,4000,7/22/2018 18:01,Residential,,,5347 BASS PLACE SE,WASHINGTON,DC,20019,18S UJ 33102 05771,38.88496851,-76.9242212,Marshall Heights,033 A Marshall Heights,9905,009905 1008,Ward 7,5303,-76.92507068,38.88482719,SE
65987,4,0,Hot Water Rad,N,3,9,5,1915,2010,1969,2.5,7/31/2017 0:00,850000,Q,3,2530,1,2.5 Story Fin,Row Inside,Good Quality,Average,Common Brick,Built Up,Hardwood/Carp,3,1,24,1800,7/22/2018 18:01,Residential,,,1743 NORTH CAPITOL STREET NE,WASHINGTON,DC,20002,18S UJ 25844 09138,38.91387699,-77.00871344,Eckington,019 B Eckington,8701,008701 1003,Ward 5,3512,-77.00871558,38.91372068,NE
21175,2,1,Hot Water Rad,Y,1,6,2,1803,2004,1963,2,1/14/2011 0:00,910000,Q,1,1288,1,2 Story,Row Inside,Very Good,Average,Brick/Siding,Comp Shingle,Hardwood,2,5,11,2065,7/22/2018 18:01,Residential,,,1241 30TH STREET NW,WASHINGTON,DC,20007,18S UJ 21463 08415,38.90649079,-77.05902569,Georgetown,025 J Georgetown,100,000100 4006,Ward 2,1211,-77.0587635,38.90638277,NW
89925,1,0,Forced Air,Y,1,4,2,1945,2010,1965,2,9/6/2017 0:00,274000,Q,6,810,1,2 Story,Semi-Detached,Average,Good,Brick/Siding,Comp Shingle,Hardwood,1,0,13,2179,7/22/2018 18:01,Residential,,,836 51ST STREET NE,WASHINGTON,DC,20019,18S UJ 32882 07553,38.90097774,-76.92718843,Deanwood,018 B Deanwood,7809,007809 1004,Ward 7,5177,-76.92780989,38.90108476,NE
